time1,time2,state,hive_age,cubee,fob,fobr,foh,varroa,queen_age,queen_state,queen_cubee,queen_id,brood_pattern,stings,hid,hive_interacted
58,87,1,305,0,11.459760395218598,7.999999999999998,3.0000000000000004,,305.0,False,,186956_queen_0,4.999999999999999,2.8015917168605453,186956,14
87,117,1,332,0,11.565385892075932,2.566851795125808,4.118976086169761,,332.0,False,,186956_queen_0,4.514402257237171,4.47108138718572,186956,24
117,146,1,367,0,6.0,2.0339370097944314,3.2570020851886707,,367.0,False,,186956_queen_0,2.9999999999999996,1.6013288855576973,186956,42
146,176,1,385,0,5.999999999999998,4.0,2.0,,385.0,False,,186956_queen_0,2.9999999999999996,2.9999999999999996,186956,36
176,206,1,417,0,7.409228533572677,2.9999999999999996,2.9999999999999996,,417.0,False,,186956_queen_0,3.4378024858527216,0.0,186956,36
206,235,1,458,0,6.999999999999999,3.0000000000000004,3.0000000000000004,,458.0,False,,186956_queen_0,3.0000000000000004,0.0,186956,34
235,265,1,469,0,5.999999999999998,3.0000000000000004,3.0000000000000004,,469.0,False,,186956_queen_0,3.0000000000000004,0.0,186956,34
265,294,1,502,0,6.0,3.0000000000000004,3.0000000000000004,,502.0,False,,186956_queen_0,3.0000000000000004,4.999999999999999,186956,18
0,30,1,578,0,6.0,3.0000000000000004,3.0000000000000004,,578.0,False,,186956_queen_0,3.0000000000000004,4.999999999999999,186956,11
0,30,1,627,1,3.464101615137755,3.0000000000000004,3.0000000000000004,,627.0,False,,186956_queen_0,3.0000000000000004,4.999999999999999,186956,30
30,59,1,672,0,2.200367310627337,0.0,3.000000000000001,,672.0,False,,186956_queen_0,3.000000000000001,4.999999999999999,186956,14
59,89,1,703,0,3.5448855683212384,0.0,1.6851268403062358,,703.0,True,,186956_queen_0,3.2006078822553747,0.0,186956,21
89,118,1,727,1,2.2586938709137114,1.624504792712471,1.0,,19.0,True,,186956_queen_1,3.9999999999999973,0.0,186956,32
118,148,1,763,0,4.5015833138014365,3.0000000000000004,1.0,,55.0,False,,186956_queen_2,4.0,0.0,186956,33
148,178,1,789,0,6.46079125472362,3.0000000000000004,1.9999999999999998,,81.0,False,,186956_queen_2,3.0000000000000004,0.0,186956,35
178,207,1,825,1,12.000000000000005,3.000000000000001,2.0,0.0,117.0,False,,186956_queen_2,3.000000000000001,0.0,186956,34
207,237,1,855,0,4.999999999999999,3.0000000000000004,2.0,1.0,147.0,False,,186956_queen_2,3.0000000000000004,0.0,186956,31
0,29,1,0,0,2.9999999999999996,2.0,2.9999999999999996,,0.0,False,,,2.9999999999999996,0.0,186957,19
29,59,1,33,1,3.324621675974262,0.0,1.9999999999999996,,21.0,True,,186957_queen_0,2.918377512679681,0.0,186957,23
59,89,1,62,1,3.2625841316651107,2.0,2.0,,41.0,False,,186957_queen_1,4.0,0.0,186957,25
89,118,1,91,0,6.0,4.0,1.0,,70.0,False,,186957_queen_1,4.0,1.0,186957,26
118,148,1,124,1,6.209095144176417,3.000000000000001,3.000000000000001,,103.0,False,,186957_queen_1,4.999999999999999,0.0,186957,18
0,30,1,174,0,6.999999999999999,3.0000000000000004,3.0000000000000004,,153.0,False,,186957_queen_1,4.999999999999999,0.0,186957,24
0,28,1,245,0,6.999999999999999,3.0000000000000004,3.0000000000000004,,224.0,False,,186957_queen_1,4.999999999999999,0.0,186957,24
28,58,1,275,1,7.823924708783721,3.0000000000000004,3.0000000000000004,,254.0,False,,186957_queen_1,4.999999999999999,0.0,186957,23
58,87,1,305,1,7.7545844990503605,3.000000000000001,3.000000000000001,,284.0,False,,186957_queen_1,5.000000000000002,0.0,186957,14
87,117,1,331,0,8.802840841123944,4.0,3.000000000000001,,310.0,False,,186957_queen_1,5.000000000000001,2.0,186957,1
117,146,1,368,1,16.404395434534305,8.446225902258721,5.031371014910504,,347.0,False,,186957_queen_1,5.000000000000002,0.0,186957,2
146,176,1,395,0,30.98386676965935,9.486832980505133,14.696938456699078,,374.0,False,,186957_queen_1,5.000000000000001,1.7320508075688774,186957,4
176,206,1,430,1,30.53832822868274,9.999999999999998,13.999999999999991,1.0,409.0,False,,186957_queen_1,4.999999999999999,0.0,186957,4
206,235,1,449,0,24.999999999999996,10.000000000000007,7.999999999999995,1.0,428.0,False,,186957_queen_1,4.999999999999999,0.0,186957,4
235,265,1,472,0,13.999999999999996,10.000000000000002,7.999999999999998,0.0,451.0,False,,186957_queen_1,4.999999999999999,0.0,186957,4
0,29,0,658,0,13.999999999999996,10.000000000000002,7.999999999999998,,637.0,False,,186957_queen_1,4.999999999999999,0.0,186957,6
0,29,1,0,0,4.999999999999999,1.0,4.999999999999999,,0.0,False,,,2.9999999999999996,0.0,186958,19
29,59,1,21,0,3.464101615137754,2.449489742783178,3.4641016151377553,,21.0,False,,186958_queen_0,4.0,0.0,186958,23
59,89,1,62,1,5.926730119989318,3.843123004062925,2.464584282854884,,62.0,False,,186958_queen_0,4.457041360768059,0.0,186958,25
89,118,1,91,0,7.999999999999998,6.0,2.0,,91.0,False,,186958_queen_0,4.999999999999999,0.0,186958,26
118,148,1,124,0,10.32124638575859,6.0,2.0,,124.0,False,,186958_queen_0,4.999999999999999,0.0,186958,18
0,30,1,174,0,11.000000000000002,6.0,2.0,,174.0,False,,186958_queen_0,4.999999999999999,0.0,186958,24
0,28,1,245,0,11.000000000000002,6.0,2.0,,245.0,False,,186958_queen_0,4.999999999999999,0.0,186958,24
28,58,1,273,0,9.368553572723318,6.0,2.0,,273.0,False,,186958_queen_0,4.999999999999999,0.0,186958,23
58,87,1,305,1,11.000000000000007,6.0,2.0,,305.0,False,,186958_queen_0,4.999999999999999,0.0,186958,14
87,117,1,336,1,14.64624607983193,5.558053489501251,3.4592267889681105,,336.0,False,,186958_queen_0,3.92299526159189,2.2625377368218267,186958,24
117,146,1,357,0,13.0,6.999999999999999,3.000000000000001,,357.0,False,,186958_queen_0,2.9394689845511977,6.0,186958,42
146,176,1,388,1,10.58300524425835,7.000000000000001,3.464101615137755,,388.0,False,,186958_queen_0,1.414213562373095,1.414213562373095,186958,36
176,206,1,423,0,22.000000000000004,6.999999999999999,4.0,,423.0,False,,186958_queen_0,2.5052926998375433,0.0,186958,36
206,235,1,458,0,14.536893611755856,7.000000000000003,4.0,4.0,458.0,False,,186958_queen_0,3.000000000000001,0.0,186958,34
235,265,1,469,1,16.999999999999993,6.999999999999999,4.0,10.0,469.0,False,,186958_queen_0,3.0000000000000004,0.0,186958,34
0,30,1,550,0,17.0,6.999999999999999,4.0,10.0,550.0,False,,186958_queen_0,3.0000000000000004,0.0,186958,12
0,30,0,623,0,17.0,6.999999999999999,4.0,,623.0,False,,186958_queen_0,3.0000000000000004,0.0,186958,30
0,30,1,22,0,3.388285139016216,2.0233065300953683,1.9999999999999998,,,,,,2.889850899804558,0.0,188580,21
30,60,1,56,0,3.464101615137756,1.9379689478025248,1.414213562373095,,,,,,3.7557236426468252,0.0,188580,22
60,89,1,82,0,5.999999999999998,2.0,4.999999999999999,,,,,,2.9999999999999996,4.0,188580,22
89,119,1,115,0,4.0,2.0,4.999999999999998,,,,,,1.0,4.0,188580,22
0,28,1,232,0,4.0,2.0,4.999999999999999,,,,,,1.0,4.0,188580,20
28,58,0,246,0,4.0,2.0,4.999999999999999,,,,,,1.0,4.0,188580,20
0,30,1,16,0,4.0,2.0472271652035636,3.0000000000000018,2.0,,,,,3.635432524087717,0.0,189541,4
30,60,1,47,0,3.414630271985077,1.3660402567543954,2.4996556690781353,2.0,16.0,False,,189541_queen_0,1.8660659830736148,0.0,189541,4
60,89,1,74,0,5.999999999999998,2.9999999999999996,2.0,2.0,43.0,False,,189541_queen_0,4.0,4.0,189541,4
0,30,0,245,0,4.0,3.0000000000000004,2.0,,214.0,False,,189541_queen_0,4.0,4.0,189541,4
0,30,1,7,0,4.0,2.0,1.0,,,,,,4.999999999999999,0.0,191177,23
30,60,1,30,1,4.864851239380083,1.3974131491568424,2.466673575311447,,,False,,,3.8390224435953564,0.0,191177,25
60,89,1,74,1,7.583910658558921,2.3521580450493462,2.6265278044037665,0.0,39.0,True,,191177_queen_0,3.365865436338597,0.0,191177,26
0,30,1,157,0,7.999999999999998,2.0,4.999999999999999,2.0,88.0,False,,191177_queen_1,3.0000000000000004,3.0000000000000004,191177,24
0,28,1,228,0,7.999999999999998,2.0,4.999999999999999,,159.0,False,,191177_queen_1,3.0000000000000004,3.0000000000000004,191177,24
28,58,0,258,0,7.999999999999998,2.0,4.999999999999999,,189.0,False,,191177_queen_1,3.0000000000000004,3.0000000000000004,191177,23
0,30,1,7,0,5.09688544058846,3.000000000000001,1.0,,,,,,4.999999999999999,0.0,191286,23
30,60,1,30,0,6.480740698407862,2.449489742783178,3.999999999999999,,,False,,,3.464101615137754,0.0,191286,25
60,89,1,74,0,8.552171795690166,2.9748883167521423,6.050285815668472,,39.0,True,,191286_queen_0,3.3982973271818513,2.193649959389252,191286,26
0,30,1,157,0,9.000000000000002,2.0,6.999999999999999,,88.0,False,,191286_queen_1,3.0000000000000004,4.0,191286,24
0,28,1,228,0,9.000000000000002,2.0,6.999999999999999,,159.0,False,,191286_queen_1,3.0000000000000004,4.0,191286,24
28,58,1,258,0,4.578856970213327,2.0,6.999999999999999,,189.0,False,,191286_queen_1,3.0000000000000004,4.0,191286,23
58,87,1,289,0,6.839903786706786,2.0,7.000000000000001,,220.0,False,,191286_queen_1,3.000000000000001,4.121285299808556,191286,14
87,117,1,314,1,8.460513813145498,4.400410869378656,2.4158571098423853,,245.0,False,,191286_queen_1,2.9999999999999996,3.234168501691021,191286,24
117,146,1,343,0,7.000000000000001,4.999999999999999,1.3886511426146562,,274.0,False,,191286_queen_1,3.000000000000001,0.0,191286,42
146,176,1,372,0,7.483314773547877,4.472135954999578,2.8284271247461894,,303.0,False,,191286_queen_1,3.000000000000001,2.0,191286,36
176,206,1,413,0,10.966040743686937,6.0,2.0,0.0,344.0,False,,191286_queen_1,4.999999999999999,4.559607197638744,191286,36
206,235,1,443,0,17.00000000000001,5.999999999999998,2.0,0.0,374.0,False,,191286_queen_1,4.999999999999998,1.0,191286,34
235,265,1,454,0,9.000000000000002,6.0,2.0,2.0,385.0,False,,191286_queen_1,4.999999999999999,0.0,191286,34
0,30,1,610,1,4.6555367217460795,6.0,2.0,,541.0,False,,191286_queen_1,4.999999999999999,0.0,191286,30
30,59,0,654,0,2.0,5.999999999999998,2.0,,585.0,False,,191286_queen_1,4.999999999999999,0.0,191286,14
0,30,1,11,1,3.872983346207416,2.449489742783178,1.0,,0.0,False,,,2.8284271247461894,0.0,191676,21
30,60,1,42,1,4.659831113337594,2.8368266958952173,1.0,,31.0,False,,191676_queen_0,3.6352862401514447,0.0,191676,22
60,89,1,68,1,5.999999999999998,2.0,4.0,0.0,57.0,False,,191676_queen_0,4.999999999999998,0.0,191676,22
89,119,1,101,1,6.999999999999999,2.0,4.0,10.0,90.0,False,,191676_queen_0,4.999999999999999,0.0,191676,22
0,28,1,218,0,6.999999999999999,2.0,4.0,,207.0,False,,191676_queen_0,4.999999999999999,0.0,191676,20
28,58,0,232,0,6.999999999999999,2.0,4.0,,221.0,False,,191676_queen_0,4.999999999999999,0.0,191676,20
0,30,1,10,1,4.452221859093995,2.4694341535807784,1.3947436663504054,,,,,,3.912754544418977,0.0,192430,23
30,60,1,39,1,4.257893504564387,0.0,2.678031630389836,1.0,15.0,False,,192430_queen_0,1.360172378791096,0.0,192430,25
60,89,1,68,0,7.999999999999995,4.999999999999999,1.0,0.0,44.0,False,,192430_queen_0,4.999999999999999,3.000000000000001,192430,26
89,119,1,101,0,9.000000000000002,4.999999999999999,1.0,55.0,77.0,False,,192430_queen_0,4.999999999999999,3.0000000000000004,192430,18
0,30,1,151,0,9.000000000000002,4.999999999999999,1.0,55.0,127.0,False,,192430_queen_0,4.999999999999999,3.0000000000000004,192430,24
0,28,1,222,0,9.000000000000002,4.999999999999999,1.0,,198.0,False,,192430_queen_0,4.999999999999999,3.0000000000000004,192430,24
28,58,0,252,0,9.000000000000002,4.999999999999999,1.0,,228.0,False,,192430_queen_0,4.999999999999999,3.0000000000000004,192430,23
0,30,1,10,0,3.999999999999999,2.5270923127651064,1.0,,,,,,2.9833289809828036,0.0,192438,23
30,60,1,39,0,4.0,1.2240535433046553,2.1775136632646626,,15.0,False,,192438_queen_0,1.2240535433046553,0.0,192438,25
60,89,1,68,0,6.0,3.000000000000001,1.0,,44.0,False,,192438_queen_0,4.0,4.0,192438,26
89,119,1,101,0,4.820284528350459,3.0000000000000004,1.0,,77.0,False,,192438_queen_0,4.0,4.0,192438,18
0,30,1,151,0,4.0,3.0000000000000004,1.0,,127.0,False,,192438_queen_0,4.0,4.0,192438,24
0,28,1,222,0,4.0,3.0000000000000004,1.0,,198.0,False,,192438_queen_0,4.0,4.0,192438,24
28,58,1,252,1,4.0,3.0000000000000004,1.0,,228.0,False,,192438_queen_0,4.0,4.0,192438,23
58,87,1,281,1,4.999999999999999,3.0000000000000004,1.0,,257.0,False,,192438_queen_0,4.0,5.1536750065179415,192438,14
87,117,1,307,0,5.833716957365669,2.9113063656843745,5.435774209606822,,283.0,False,,192438_queen_0,4.4307483112308494,0.0,192438,1
117,146,1,344,0,11.804344884142676,6.32870981653713,4.4616461968786325,,320.0,False,,192438_queen_0,4.6022992793225175,1.576956492231147,192438,1
146,176,1,372,0,16.970562748477136,9.000000000000005,7.000000000000001,,348.0,False,,192438_queen_0,4.4721359549995805,2.4494897427831774,192438,1
176,206,1,404,0,18.355106712463012,10.000000000000007,8.999999999999998,0.0,380.0,False,,192438_queen_0,3.351001443798529,1.7043607928571491,192438,1
206,235,1,425,0,13.999999999999996,10.000000000000002,8.999999999999998,0.0,401.0,False,,192438_queen_0,2.9999999999999996,0.0,192438,1
235,265,1,453,0,6.234616557771499,4.0,1.0,15.0,429.0,False,,192438_queen_0,2.0,1.0,192438,1
0,29,0,646,0,7.999999999999998,4.0,1.0,,622.0,False,,192438_queen_0,2.0,1.0,192438,1
0,30,1,1,0,4.0,2.9999999999999996,1.4804728524798114,,,,,,4.999999999999998,0.0,192459,23
30,60,1,26,0,7.5096572785161655,4.44595163897003,1.3886511426146562,,,,,,4.44595163897003,1.782856750895827,192459,25
60,89,1,59,0,9.459776609661953,4.999999999999999,4.3207396126162765,,,,,,4.498474482874332,0.0,192459,26
89,119,1,101,0,7.999999999999998,4.999999999999999,5.999999999999998,,,,,,4.999999999999999,0.0,192459,18
0,30,1,151,0,7.999999999999998,4.999999999999999,6.0,,,,,,4.999999999999999,0.0,192459,24
0,28,1,222,0,7.999999999999998,4.999999999999999,6.0,,,,,,4.999999999999999,0.0,192459,24
28,58,0,252,0,7.999999999999998,4.999999999999999,6.0,,,,,,4.999999999999999,0.0,192459,23
0,30,1,1,0,4.0,2.9999999999999996,1.0,,,,,,4.999999999999998,7.999999999999995,192466,23
30,60,1,24,0,7.539035500023606,1.0,4.417037722227594,,,False,,,1.360790000174377,0.0,192466,25
60,89,1,63,0,7.8381406306911545,4.0,4.098120770263186,,39.0,False,,192466_queen_0,4.0,1.8660659830736148,192466,26
89,119,1,78,0,9.000000000000002,4.0,6.0,,54.0,False,,192466_queen_0,4.0,4.0,192466,18
0,30,1,151,0,9.000000000000002,4.0,6.0,,127.0,False,,192466_queen_0,4.0,4.0,192466,24
0,28,1,222,0,9.000000000000002,4.0,6.0,,198.0,False,,192466_queen_0,4.0,4.0,192466,24
28,58,0,250,0,9.000000000000002,4.0,6.0,,226.0,False,,192466_queen_0,4.0,4.0,192466,23
0,30,1,0,0,4.0,2.9999999999999996,1.0,,,,,,4.0,1.0,192817,2
30,60,1,28,1,3.000000000000001,1.3886511426146562,1.440246537538759,,,,,,1.682692677632456,0.0,192817,3
60,89,1,49,1,2.0,1.0,2.0,,,,,,1.0,2.0,192817,3
89,119,0,71,0,2.0,1.0,2.0,,,,,,1.0,2.0,192817,3
0,30,1,12,0,4.0,2.4494897427831774,1.0,,,False,,,3.872983346207418,0.0,193726,25
30,59,1,47,0,5.010585399675086,1.360790000174377,2.9394689845511977,,35.0,True,,193726_queen_0,1.851749424574581,2.7215800003487534,193726,26
0,30,1,139,0,6.0,1.0,4.0,,92.0,False,,193726_queen_1,1.0,2.0,193726,24
0,28,1,210,0,6.0,1.0,4.0,,163.0,False,,193726_queen_1,1.0,2.0,193726,24
28,58,0,216,0,6.0,1.0,4.0,,169.0,False,,193726_queen_1,1.0,2.0,193726,23
0,30,1,22,0,,,,,,,,,,,193729,5
30,59,1,59,0,,,,,,,,,,,193729,5
59,89,1,76,0,,,,,,,,,,,193729,5
0,29,1,254,0,,,,,,,,,,,193729,5
29,59,0,293,0,,,,,,,,,,,193729,5
0,30,1,17,0,3.000000000000001,1.4697344922755988,1.360790000174377,,,,,,2.160119477784612,0.0,194039,3
30,59,1,38,0,2.9999999999999996,2.0,2.0,,0.0,False,,,4.0,0.0,194039,3
59,89,0,83,0,3.0000000000000004,2.0,2.0,,45.0,False,,194039_queen_0,4.0,0.0,194039,3
0,30,1,0,0,,,,,,,,,,,195887,5
30,59,1,37,0,,,,,,,,,,,195887,5
59,89,1,54,0,,,,,,,,,,,195887,5
0,29,1,232,0,,,,,,,,,,,195887,5
29,59,0,271,0,,,,,,,,,,,195887,5
0,30,1,0,1,2.9999999999999996,2.0,1.0,,,,,,4.999999999999999,2.0,196601,22
30,59,1,25,1,4.999999999999999,2.0,2.0,,,,,,4.999999999999999,3.0000000000000004,196601,22
59,89,1,59,1,4.0,2.0,2.0,,,,,,4.999999999999999,3.0000000000000004,196601,22
0,28,1,176,0,4.0,2.0,2.0,,,,,,4.999999999999999,3.0000000000000004,196601,20
28,58,0,211,0,4.0,2.0,2.0,,,,,,4.999999999999999,3.0000000000000004,196601,20
0,29,1,7,1,10.402267259258705,3.000000000000001,4.524404447992711,,,,,,3.9999999999999973,0.0,197718,26
29,59,1,49,0,11.000000000000002,3.0000000000000004,4.999999999999999,,,,,,4.0,0.0,197718,18
0,30,1,99,0,11.000000000000002,3.0000000000000004,4.999999999999999,,,,,,4.0,0.0,197718,24
0,28,0,170,0,11.000000000000002,3.0000000000000004,4.999999999999999,,,,,,4.0,0.0,197718,24
0,29,1,0,0,4.0,2.0,2.0,,0.0,False,,,4.0,9.000000000000002,197957,22
29,59,1,46,0,3.0000000000000004,2.0,2.0,,46.0,False,,197957_queen_0,4.0,9.000000000000002,197957,22
0,30,1,100,0,3.0000000000000004,2.0,2.0,,100.0,False,,197957_queen_0,4.0,9.000000000000002,197957,21
0,28,1,160,0,3.0000000000000004,2.0,2.0,,160.0,False,,197957_queen_0,4.0,9.000000000000002,197957,21
28,58,0,174,0,3.0000000000000004,2.0,2.0,,174.0,False,,197957_queen_0,4.0,9.000000000000002,197957,21
0,29,1,12,1,2.0,2.0,,,12.0,False,,278407_queen_0,,1.0,278407,14
29,59,1,43,1,6.848987439394446,4.184765480120366,2.4195743495487942,,43.0,False,,278407_queen_0,4.43836159870302,1.307759068450572,278407,24
59,88,1,71,1,14.887799087339332,6.764085013056305,3.0000000000000004,,71.0,False,,278407_queen_0,4.389743691832122,2.0,278407,42
88,118,1,95,1,25.25058548476444,9.087975284781535,11.014603595725877,,95.0,False,,278407_queen_0,5.000000000000001,1.4859942891369484,278407,36
118,148,1,134,1,33.0,10.000000000000007,13.999999999999996,,134.0,False,,278407_queen_0,4.999999999999998,2.0263796090383965,278407,36
148,177,1,165,0,20.092901134135122,7.999999999999995,18.99999999999998,,165.0,False,,278407_queen_0,5.000000000000002,1.0,278407,34
177,207,1,176,1,9.377582646934881,7.999999999999998,18.99999999999999,,176.0,False,,278407_queen_0,4.999999999999998,0.0,278407,34
207,236,1,211,0,9.000000000000002,7.999999999999998,18.999999999999996,,211.0,False,,278407_queen_0,4.999999999999999,0.0,278407,18
0,30,1,339,1,7.2233905836073795,7.999999999999998,18.999999999999996,,339.0,False,,278407_queen_0,4.999999999999999,0.0,278407,30
30,59,1,379,0,6.751643987482777,6.524567867862198,18.99999999999999,,379.0,False,,278407_queen_0,4.302494978172834,0.0,278407,14
59,89,1,410,0,5.385537205280738,3.4091772534487954,2.173912106059148,,410.0,False,,278407_queen_0,3.3730456703371288,0.0,278407,21
89,118,1,434,0,11.91536586590352,7.000000000000003,2.7957394062708376,,434.0,True,,278407_queen_0,5.000000000000002,1.0,278407,32
118,148,1,457,0,26.941472829481317,7.000000000000001,11.246826503806977,,23.0,False,,278407_queen_1,4.999999999999999,0.0,278407,33
148,178,1,496,1,28.593018398391056,15.393339588134015,9.020565259045409,,62.0,False,,278407_queen_1,5.000000000000001,0.0,278407,35
178,207,1,523,0,21.0,19.999999999999996,6.0,1.0,89.0,False,,278407_queen_1,4.999999999999999,0.0,278407,34
207,237,1,545,0,19.999999999999996,19.999999999999996,5.999999999999998,0.0,111.0,False,,278407_queen_1,4.999999999999998,7.999999999999998,278407,31
0,29,1,12,0,2.0,2.0,,,12.0,False,,278411_queen_0,,1.0,278411,14
29,59,1,43,1,5.0717383363365185,2.219785417967443,2.6413340452645575,,43.0,False,,278411_queen_0,1.9999999999999998,1.1301157834293298,278411,24
59,88,1,64,1,4.999999999999999,2.0,2.0,,64.0,False,,278411_queen_0,3.000000000000001,3.000000000000001,278411,42
88,118,1,95,1,6.0,2.82842712474619,3.4641016151377553,,95.0,False,,278411_queen_0,2.449489742783178,1.7320508075688774,278411,36
118,148,1,130,0,14.10210716068095,4.0,2.9999999999999996,,130.0,False,,278411_queen_0,4.999999999999999,1.3703509847201236,278411,36
148,177,1,165,0,11.000000000000007,4.0,9.000000000000005,,165.0,False,,278411_queen_0,5.000000000000001,0.0,278411,34
177,207,1,176,0,17.999999999999996,4.0,9.000000000000002,,176.0,False,,278411_queen_0,4.999999999999999,0.0,278411,34
0,30,1,339,1,6.943394398987435,4.0,9.000000000000002,,339.0,False,,278411_queen_0,4.999999999999999,0.0,278411,30
30,59,1,379,0,4.09762976483911,2.4380273084089508,9.000000000000002,,379.0,False,,278411_queen_0,3.604529404248785,0.0,278411,14
59,89,1,407,0,3.0000000000000018,1.351707136814043,2.1351605650923577,,407.0,False,,278411_queen_0,2.385565869393245,0.0,278411,21
89,118,1,434,1,5.9007130857155685,3.6329080470856603,3.4750672209822544,,434.0,False,,278411_queen_0,3.852686173968443,0.0,278411,32
118,148,1,470,1,13.336375676318585,2.0,9.000000000000005,,470.0,False,,278411_queen_0,4.498474482874332,0.0,278411,33
148,178,1,496,0,19.405562415945486,2.0,9.000000000000002,,496.0,False,,278411_queen_0,4.999999999999999,0.0,278411,35
178,207,1,524,0,19.226932464591254,1.9999999999999998,9.000000000000002,0.0,524.0,False,,278411_queen_0,5.000000000000001,0.0,278411,34
207,237,1,545,0,18.999999999999996,2.0,9.000000000000002,2.0,545.0,False,,278411_queen_0,4.999999999999999,0.0,278411,31
0,29,1,11,1,2.9999999999999996,,,,11.0,False,,278846_queen_0,,0.0,278846,14
29,59,1,44,0,3.000000000000001,2.0,1.0,,44.0,False,,278846_queen_0,4.0,0.0,278846,1
